date,metals_ru,macro_ru,metals_en,attention_google
2024-02-24,0.1464137931034483,0.01841379310344828,0.07531034482758621,0.09379310344827588
2024-02-25,0.14634482758620693,0.018344827586206897,0.07475862068965518,0.09362758620689657
2024-02-26,0.14627586206896553,0.018275862068965514,0.07420689655172415,0.09346206896551726
2024-02-27,0.14620689655172417,0.01820689655172414,0.0736551724137931,0.09329655172413795
2024-02-28,0.14613793103448275,0.018137931034482756,0.07310344827586207,0.09313103448275861
2024-02-29,0.14606896551724138,0.01806896551724138,0.07255172413793104,0.0929655172413793
2024-03-01,0.146,0.018,0.072,0.0928
2024-03-02,0.146,0.017935483870967737,0.07283870967741936,0.0929483870967742
2024-03-03,0.146,0.017870967741935483,0.07367741935483871,0.09309677419354839
2024-03-04,0.146,0.017806451612903222,0.07451612903225806,0.09324516129032256
2024-03-05,0.146,0.017741935483870968,0.07535483870967741,0.09339354838709676
2024-03-06,0.146,0.017677419354838707,0.07619354838709677,0.09354193548387096
2024-03-07,0.146,0.017612903225806453,0.07703225806451613,0.09369032258064516
2024-03-08,0.146,0.01754838709677419,0.0778709677419355,0.09383870967741935
2024-03-09,0.146,0.017483870967741934,0.07870967741935483,0.09398709677419355
2024-03-10,0.146,0.017419354838709676,0.07954838709677418,0.09413548387096773
2024-03-11,0.146,0.01735483870967742,0.08038709677419356,0.09428387096774193
2024-03-12,0.146,0.01729032258064516,0.0812258064516129,0.09443225806451612
2024-03-13,0.146,0.017225806451612903,0.08206451612903225,0.09458064516129032
2024-03-14,0.146,0.017161290322580645,0.08290322580645161,0.0947290322580645
2024-03-15,0.146,0.017096774193548388,0.08374193548387096,0.0948774193548387
2024-03-16,0.146,0.01703225806451613,0.08458064516129032,0.0950258064516129
2024-03-17,0.146,0.016967741935483872,0.08541935483870969,0.0951741935483871
2024-03-18,0.146,0.016903225806451615,0.08625806451612904,0.09532258064516129
2024-03-19,0.146,0.016838709677419357,0.08709677419354837,0.09547096774193548
2024-03-20,0.146,0.016774193548387096,0.08793548387096775,0.09561935483870967
2024-03-21,0.146,0.01670967741935484,0.08877419354838709,0.09576774193548387
2024-03-22,0.146,0.01664516129032258,0.08961290322580644,0.09591612903225806
2024-03-23,0.146,0.016580645161290326,0.09045161290322581,0.09606451612903226
2024-03-24,0.146,0.016516129032258065,0.09129032258064515,0.09621290322580645
2024-03-25,0.146,0.016451612903225808,0.09212903225806451,0.09636129032258064
2024-03-26,0.146,0.01638709677419355,0.09296774193548388,0.09650967741935483
2024-03-27,0.146,0.016322580645161292,0.09380645161290321,0.09665806451612903
2024-03-28,0.146,0.01625806451612903,0.09464516129032258,0.09680645161290322
2024-03-29,0.146,0.016193548387096777,0.09548387096774194,0.09695483870967742
2024-03-30,0.146,0.016129032258064516,0.09632258064516128,0.0971032258064516
2024-03-31,0.146,0.01606451612903226,0.09716129032258064,0.09725161290322581
2024-04-01,0.146,0.016,0.098,0.0974
2024-04-02,0.1456,0.015933333333333334,0.098,0.09718000000000002
2024-04-03,0.1452,0.015866666666666668,0.098,0.09696
2024-04-04,0.14479999999999998,0.0158,0.098,0.09673999999999999
2024-04-05,0.1444,0.015733333333333332,0.098,0.09652000000000001
2024-04-06,0.144,0.015666666666666666,0.098,0.0963
2024-04-07,0.1436,0.0156,0.098,0.09608000000000001
2024-04-08,0.1432,0.015533333333333333,0.098,0.09586
2024-04-09,0.14279999999999998,0.015466666666666667,0.098,0.09564
2024-04-10,0.1424,0.0154,0.098,0.09542
2024-04-11,0.142,0.015333333333333334,0.098,0.0952
2024-04-12,0.1416,0.015266666666666668,0.09799999999999999,0.09498000000000001
2024-04-13,0.1412,0.0152,0.098,0.09476
2024-04-14,0.14079999999999998,0.015133333333333332,0.098,0.09454
2024-04-15,0.1404,0.015066666666666667,0.098,0.09432
2024-04-16,0.13999999999999999,0.015,0.098,0.0941
2024-04-17,0.1396,0.014933333333333335,0.098,0.09388
2024-04-18,0.1392,0.014866666666666667,0.098,0.09366000000000001
2024-04-19,0.13879999999999998,0.014800000000000002,0.098,0.09344
2024-04-20,0.1384,0.014733333333333331,0.098,0.09322
2024-04-21,0.13799999999999998,0.014666666666666666,0.098,0.093
2024-04-22,0.1376,0.014599999999999998,0.098,0.09278
2024-04-23,0.1372,0.014533333333333334,0.098,0.09256
2024-04-24,0.13679999999999998,0.014466666666666666,0.098,0.09233999999999999
2024-04-25,0.1364,0.014400000000000001,0.098,0.09212000000000001
2024-04-26,0.13599999999999998,0.014333333333333333,0.098,0.0919
2024-04-27,0.1356,0.014266666666666667,0.098,0.09168000000000001
2024-04-28,0.1352,0.014199999999999999,0.098,0.09146
2024-04-29,0.1348,0.014133333333333335,0.098,0.09124
2024-04-30,0.1344,0.014066666666666667,0.098,0.09102
2024-05-01,0.13399999999999998,0.014000000000000002,0.098,0.09079999999999999
2024-05-02,0.1338709677419355,0.01464516129032258,0.098,0.09092903225806452
2024-05-03,0.13374193548387098,0.01529032258064516,0.098,0.09105806451612905
2024-05-04,0.13361290322580643,0.01593548387096774,0.098,0.09118709677419354
2024-05-05,0.13348387096774195,0.016580645161290326,0.098,0.09131612903225808
2024-05-06,0.1333548387096774,0.017225806451612903,0.098,0.09144516129032258
2024-05-07,0.1332258064516129,0.017870967741935483,0.098,0.0915741935483871
2024-05-08,0.1330967741935484,0.018516129032258067,0.098,0.09170322580645163
2024-05-09,0.13296774193548389,0.019161290322580644,0.098,0.09183225806451614
2024-05-10,0.13283870967741934,0.019806451612903224,0.098,0.09196129032258064
2024-05-11,0.13270967741935485,0.020451612903225808,0.098,0.09209032258064517
2024-05-12,0.1325806451612903,0.021096774193548388,0.098,0.09221935483870967
2024-05-13,0.1324516129032258,0.021741935483870968,0.098,0.09234838709677419
2024-05-14,0.13232258064516128,0.02238709677419355,0.098,0.09247741935483872
2024-05-15,0.13219354838709677,0.02303225806451613,0.098,0.09260645161290323
2024-05-16,0.13206451612903225,0.023677419354838712,0.098,0.09273548387096775
2024-05-17,0.13193548387096773,0.02432258064516129,0.098,0.09286451612903227
2024-05-18,0.13180645161290325,0.02496774193548387,0.098,0.0929935483870968
2024-05-19,0.1316774193548387,0.025612903225806456,0.098,0.0931225806451613
2024-05-20,0.1315483870967742,0.026258064516129033,0.098,0.09325161290322581
2024-05-21,0.13141935483870967,0.02690322580645161,0.098,0.09338064516129033
2024-05-22,0.13129032258064516,0.027548387096774197,0.098,0.09350967741935484
2024-05-23,0.13116129032258067,0.028193548387096777,0.09799999999999999,0.09363870967741936
2024-05-24,0.13103225806451613,0.028838709677419354,0.098,0.09376774193548387
2024-05-25,0.1309032258064516,0.029483870967741937,0.098,0.09389677419354839
2024-05-26,0.1307741935483871,0.030129032258064514,0.09799999999999999,0.0940258064516129
2024-05-27,0.13064516129032258,0.030774193548387098,0.098,0.09415483870967742
2024-05-28,0.13051612903225807,0.03141935483870968,0.098,0.09428387096774195
