MAE,RMSE,R2_OOS,QLIKE,secid,sentiment_source
0.8383202845858578,1.0595996895246194,0.3765426908203482,0.9790082943674175,SLVRUB_TOM,none (HAR-log baseline)
0.8341600165428915,1.0599110272987882,0.3761762612535966,1.021581084514169,SLVRUB_TOM,sentiment_combined
0.8383202845858578,1.0595996895246194,0.3765426908203482,0.9790082943674175,SLVRUB_TOM,sentiment_score
0.8399828373520215,1.0609748723299317,0.37492335449976066,0.9765338774947843,SLVRUB_TOM,sentiment_gdelt
0.8351927692875337,1.0621084717877936,0.3735869136284746,1.036370340071165,SLVRUB_TOM,tg_score
0.8465676962049168,1.0585119637660745,0.37782204661014207,0.9729476214403935,SLVRUB_TOM,attention_google
